"AUC","Time_Onset","Frequency","baseline1","Number_of_Peaks"
68.4264954239403,482.2216187,0.00138249020960526,0.124641141593708,5
541.033022548006,2411.108093,0.000276498041921052,0.0835809268064462,1
557.76725121354,1979.117893,0.000829494125763155,0.255555220303702,3
19.7666480406264,0,0.000276498041921052,0.507004946471068,1
472.426140980144,170.7868233,0.00248848237728946,0.112316774718981,9
180.862398067848,0,0.00193548629344736,0.105232926514141,7
440.238679467617,0,0.00248848237728946,0.0190769447560897,9
12.709667670899,653.0084419,0.000276498041921052,0.374599485667957,1
349.622094211989,0,0.00221198433536841,0.0686381724056315,8
3.33947689947559,1697.821949,0.000276498041921052,0.451779281941671,1
820.422702918861,0,0.00165898825152631,-0.0600235838476407,6
291.409342425871,904.165535,0.00165898825152631,0.0797846120039982,6
219.578438646551,0,0.00110599216768421,0.151262034723329,4
14.3639869554833,0,0.000552996083842103,0.575987907510967,2
722.819383680745,281.2959442,0.00221198433536841,0.0791277248257267,8
544.709341249182,773.5638466,0.00138249020960526,0.0505754063528406,5
8.22652406037218,10.04628372,0.000276498041921052,0.431964561108108,1
385.136255791494,0,0.00221198433536841,0.0584340747255298,8
830.167036208739,331.5273628,0.00304147846113157,-0.00604086662866501,11
62.1709354772283,241.1108093,0.000552996083842103,0.291106512979941,2
267.787023715036,884.0729675,0.00193548629344736,0.0628526518664203,7
20.9070164994109,431.9902,0.000276498041921052,0.190347140524867,1
482.329530022009,140.6479721,0.00276498041921052,0.0464142421974145,10
8.07500680539283,110.5091209,0.000829494125763155,0.325254969845526,3
56.0182300632898,251.157093,0.000829494125763155,0.300014171876088,3
13.6148475970983,NA,0,0.212354859469684,0
103.147412543241,683.1472931,0.000552996083842103,0.237141203797494,2
433.313506738723,1105.091209,0.00138249020960526,0.0652120366234959,5
500.929138272681,341.5736465,0.00248848237728946,-0.00538583332780582,9
131.761698851757,0,0.000829494125763155,0.44333560710269,3
67.9782336702802,0,0.00165898825152631,0.239006465977449,6
37.9665586977154,0,0.00110599216768421,0.480227975753178,4
693.419962778634,0,0.00331797650305262,0.01019294082813,12
170.192390726954,2190.089851,0.000276498041921052,0.082186718888156,1
204.462726961123,823.7952652,0.00165898825152631,0.0492211824305887,6
306.885352820533,210.9719582,0.00193548629344736,0.0562152936886569,7
12.3166488775987,0,0.00110599216768421,0.236095195010821,4
141.307591733608,60.27770233,0.00165898825152631,0.114704920704175,6
498.362946573858,1084.998642,0.00165898825152631,0.050312821344635,6
183.790830805957,964.4432373,0.000552996083842103,0.0809388231538259,2
7.1892391005639,NA,0,0.356329853218002,0
366.746813337376,472.1753349,0.00165898825152631,-0.00716331366333747,6
23.3578309740573,0,0.00138249020960526,0.225412808872583,5
50.9598211010722,2853.144577,0.000552996083842103,0.113364154119384,2
75.6668014728086,100.4628372,0.00165898825152631,0.132008622502548,6
162.597875680179,823.7952652,0.00193548629344736,0.0192235717747666,7
36.3896491805837,0,0.00221198433536841,0.121928944372946,8
12.3243311522478,0,0.000552996083842103,0.0594221464433325,2
