"Amplitude","Peak_Occurence_Time","Prominence","FWHP","FWHM","Peak_Rise_Time","Transient_Ocurrence_Time","Rise_Rate"
5895.92293591577,221.237,7041.23079131609,71.4096998999667,64.5994138046016,60.337,160.9,1492.51240210386
2408.36993591577,2815.75,803.461637363049,134.244737245749,463.664128042681,80.4499999999998,2735.3,135.663491535771
1703.74893591577,3067.156,206.38548142181,49.7853887962651,880.020800266756,60.337,3006.819,52.54720991659
3084.63993591577,3368.844,2161.8133063764,252.395913971323,287.603579859953,191.069,3177.775,229.273339612696
957.06589530273,80.45,957.066197716053,211.56065621874,211.56065621874,80.45,0,191.234119574607
4176.85989530273,311.744,3887.22099962521,74.0386795598533,77.3354871623875,70.394,241.35,800.36997768626
1391.13489530273,543.037,943.639688288666,2158.99208202734,2240.00226975659,100.562,442.475,149.416248924812
1812.39389530273,693.881,477.722789488791,1849.95071957319,2161.38598132711,100.562,593.319,88.1108727210967
2986.35389530273,1236.919,1270.56549362468,772.731266755585,1875.05973557853,140.788,1096.131,142.832870921691
3136.11589530273,1417.931,485.16171094132,408.181146382127,1853.77001567189,100.562,1317.369,78.1039568339011
3034.63789530273,2051.475,700.230885486086,130.795457152384,1717.91221907302,100.563,1950.912,109.497258742656
2955.10389530273,2222.431,433.666373037981,74.0887769256415,1873.68156352117,70.3940000000002,2152.037,82.7730728844399
383.678895302728,3006.819,135.89096221625,61.8265135045012,2678.30902967656,60.3379999999997,2946.481,26.5981118166083
9293.67697565669,321.8,9293.67672205351,2427.27445081694,2427.27445081694,321.8,0,875.890173887155
6752.16297565669,663.712,1918.59730891397,1308.12759886629,2568.61883161054,90.506,573.206,291.491105288993
9388.48297565669,1096.131,865.827373953696,182.73297399133,2423.83071457152,80.45,1015.681,151.091854773467
9779.48797565669,1367.65,1178.34933035296,354.577564854952,2082.91461153718,90.5060000000001,1277.144,193.853410784757
10697.9259756567,1568.775,1072.85493231706,71.0207985995332,2047.20972824275,70.394,1498.381,191.112127572851
6955.72997565669,2131.925,988.79880724258,135.486312104035,2550.16306102034,110.619,2021.306,155.622366832673
7368.84397565669,2302.881,1062.80033875056,137.699430476826,2544.47317805935,90.5059999999999,2212.375,160.506504781166
577.045552225918,211.181,513.444119119387,147.674974991664,151.497624208069,80.45,130.731,96.1555290484102
2621.89055222592,402.25,2430.31365988086,72.4962070690231,75.795756918973,60.338,341.912,459.802211829713
311.247552225919,603.375,168.615142740975,93.7047379126375,192.460348116039,110.619,492.756,20.0763438762351
421.605552225919,844.725,273.794578746016,119.404835611871,194.582667889296,110.619,734.106,44.2737785724939
76.6528411184045,311.744,306.223879916339,83.9581290430144,39.9766825608536,90.507,221.237,43.8789778193955
1433.89384111841,442.475,1827.87902051225,64.0193147715905,56.5857369123041,70.394,372.081,383.222472201459
36.963841118406,633.544,178.691272488075,59.7476095365122,25.4774931643882,60.338,573.206,41.5435571389526
180.744841118405,905.062,395.081813345107,74.1191563854619,41.897884961654,80.45,824.612,71.3040551645822
132.579841118404,1116.244,261.704058194096,63.7235838612871,36.2747169056352,70.394,1045.85,46.8205821504416
160.373841118406,1830.237,213.512759135258,169.96749183061,135.097339113038,150.843,1679.394,20.833140493618
211.437841118404,2021.306,308.337123274872,56.2400643547851,46.6428649549848,60.337,1960.969,67.0068752532484
74.0768411184035,2212.375,276.910016030986,717.10216738913,68.3449599866622,110.619,2101.756,41.3566195457479
525.450841118403,2363.219,494.742739389527,385.956071023674,395.409481160387,80.4500000000003,2282.769,87.5892165495161
976.064841118405,2544.231,637.271986890701,147.691983994665,199.868265755252,130.731,2413.5,73.9561594708821
180.142841118406,3057.1,391.362363659158,178.749312104035,87.6859596532177,150.844,2906.256,43.5140910004775
849.284982498462,70.394,849.284626551311,114.240256418806,114.240256418806,70.394,0,171.34996687077
40.8719824984619,2443.669,870.912173043576,76.9090196732241,18.1980266755586,181.013,2262.656,78.596630972489
367.321982498463,2664.906,691.714916214794,79.2160220073356,48.8391307102365,150.844,2514.062,71.7034471737034
2148.60198249846,3137.55,472.410857902076,104.251267755919,175.942945981994,80.4500000000003,3057.1,111.04545996475
2926.34498249846,3328.619,1133.09369113922,214.973008669557,338.606738912971,80.4500000000003,3248.169,203.485220963724
1217.47850297637,301.688,467.990560271741,285.257443147716,422.147160386796,70.394,231.294,112.831275810438
1326.48750297637,402.25,261.144957345474,65.2200226742247,415.3336978993,60.338,341.912,59.7984429069065
1031.46150297637,683.825,481.295975956862,83.3098662887629,602.557539846616,80.45,603.375,69.8637663047939
868.958502976377,854.781,476.601210945882,89.1444071357118,130.929582527509,80.4499999999999,774.331,83.176670239799
4954.87450297637,1025.737,5057.55975708055,71.2454921640547,70.1992894298098,70.393,955.344,1087.77974412513
295.660502976374,1357.594,83.7189455951229,57.6643407802601,255.272978992998,60.338,1297.256,20.1653086145216
1778.56750297637,1769.9,1175.27709686314,53.7992037345784,70.0184401467156,100.563,1669.337,171.995177439614
1939.17850297637,1900.631,405.711041664574,47.5481547182396,196.497582527509,90.5060000000001,1810.125,75.4079154829287
2124.94550297637,2091.7,383.219711178346,81.0097552517507,382.138,80.4499999999998,2011.25,74.2904070946315
5220.81250297638,2534.175,3413.7491452434,860.316887295765,158.914904968323,221.237,2312.938,231.581818698382
4598.63150297637,2866.031,328.311042296664,109.04605435145,505.515426475492,90.5059999999999,2775.525,52.0689687314834
2137.81691405927,372.081,795.901893306545,69.8975188396133,200.776026675559,60.337,311.744,148.225410578535
1640.66391405927,512.869,588.407917364857,56.6897159053018,348.423700233411,60.338,452.531,133.663931705951
