"AUC","Time_Onset","Frequency","baseline1","Number_of_Peaks"
38247.7189391908,221.2401352,0.00359086945877165,197.89951994456,13
58457.1160036102,50.28184891,0.00276220727597819,184.192581209917,10
11018.0383003029,201.1273956,0.0013811036379891,171.575190235031,5
136394.345828224,140.7891769,0.00386709018636947,191.841153282362,14
49686.9677287126,50.28184891,0.00441953164156511,188.22722451154,16
793.069695453043,583.2694473,0.000828662182793458,99.824165707554,3
35997.2800210175,0,0.00276220727597819,166.880357155284,10
1894.21828172356,372.0856819,0.0013811036379891,167.288577183491,5
18481.223795904,40.22547913,0.00359086945877165,174.791345321366,13
5742.27680961497,563.1567078,0.00193354509318473,144.980275324202,7
1371.85963312525,50.28184891,0.0013811036379891,169.832364981155,5
5975.42006166209,140.7891769,0.0013811036379891,197.666257495901,5
55173.6677144869,90.50732803,0.00359086945877165,185.65634529953,13
69849.8512202647,271.5219841,0.00248598654838037,202.152190908265,9
2710.61022304988,372.0856819,0.000552441455195639,161.703257537976,2
1034.06751574005,60.33821869,0.000828662182793458,145.659365792267,3
1929.50396473287,10.05636978,0.00110488291039128,160.271945908495,4
15870.8073558132,0,0.00220976582078255,174.224336053365,8
23376.0902901971,60.33821869,0.00276220727597819,175.806759732537,10
24119.1485942076,1106.200676,0.00165732436558692,196.801543172449,6
53167.6150517199,80.45095825,0.00414331091396729,155.991968196171,15
2021.8996254474,NA,0,112.428342666019,0
980.888283511973,603.3821869,0.0013811036379891,195.958464626868,5
38069.481299707,201.1273956,0.00276220727597819,186.757581648812,10
187792.941892208,170.9582863,0.00414331091396729,185.822371713027,15
52840.7867751818,70.39458847,0.00248598654838037,171.462214806483,9
4838.49591607461,80.45095825,0.00110488291039128,179.450970824638,4
96330.4981026188,281.5783539,0.00414331091396729,202.228479688573,15
17592.4900482293,80.45095825,0.00359086945877165,180.862820625524,13
52164.0197640257,60.33821869,0.00359086945877165,155.637697441987,13
263464.242639216,20.11273956,0.00248598654838037,208.978179087445,9
35925.0282911076,0,0.00386709018636947,200.854450898253,14
72196.1708780059,372.0856819,0.00359086945877165,187.5316229325,13
1026.62058067508,NA,0,166.930130430842,0
14755.6175497524,80.45095825,0.00110488291039128,189.103425050316,4
22214.556492746,50.28184891,0.00303842800357601,161.631219228825,11
12508.8844501751,80.45095825,0.00220976582078255,169.762617240302,8
3790.18539012759,281.5783539,0.000828662182793458,169.572044969463,3
76395.2319170232,80.45095825,0.00331464873117383,210.748402040278,12
18529.0892944927,110.6200676,0.00276220727597819,178.888685732282,10
113184.878117733,40.22547913,0.00331464873117383,180.915668144332,12
3288.94054244109,563.1567078,0.000828662182793458,204.496955352937,3
8413.520027461,50.28184891,0.00193354509318473,173.475076411916,7
27023.6745551218,70.39458847,0.00193354509318473,173.419177941474,7
13317.2679943859,80.45095825,0.00165732436558692,134.352144711188,6
9474.34730022145,20.11273956,0.0013811036379891,191.946055266637,5
29140.13830446,70.39458847,0.00359086945877165,197.948598943483,13
25608.5262590012,0,0.00386709018636947,175.109513939425,14
1727.20060256252,341.9165726,0.00110488291039128,193.22460742233,4
18601.4110574775,110.6200676,0.00276220727597819,209.190289095071,10
72150.1927998649,160.9019165,0.00276220727597819,196.432530670328,10
100166.323727836,392.1984215,0.00303842800357601,213.692970456743,11
4403.09042453498,2574.430664,0.000276220727597819,165.946712911471,1
13661.8726931785,50.28184891,0.00303842800357601,167.522031570424,11
1879.16160327184,60.33821869,0.000552441455195639,189.237211539488,2
60445.2052044155,170.9582863,0.00331464873117383,210.094587412878,12
50209.4504087796,80.45095825,0.00441953164156511,185.856254726642,16
23033.2786431644,311.7474632,0.00303842800357601,188.443508836725,11
36450.1261585545,110.6200676,0.00303842800357601,200.83742997192,11
3412.39040906762,372.0856819,0.000828662182793458,173.312144228782,3
77370.9724948183,80.45095825,0.00303842800357601,198.350923530531,11
34396.4633172886,170.9582863,0.00220976582078255,184.109497963059,8
5939.62753872713,512.8748589,0.00165732436558692,173.596247991845,6
28985.570342454,170.9582863,0.00303842800357601,195.203967830381,11
614.406087306212,40.22547913,0.000828662182793458,146.62924103821,3
31259.86527361,372.0856819,0.00441953164156511,133.333040549813,16
3439.21514214529,60.33821869,0.0013811036379891,162.974719726137,5
7623.31083948445,50.28184891,0.00331464873117383,171.739565602963,12
17959.5528270318,80.45095825,0.00276220727597819,205.308636864107,10
27206.1935129223,452.5366402,0.00276220727597819,191.664448946042,10
3251.81641542795,170.9582863,0.000828662182793458,185.160933295915,3
17292.4863731994,50.28184891,0.00276220727597819,170.364297242419,10
9369.43263817579,372.0856819,0.00220976582078255,181.470955147084,8
177085.981704902,211.1837654,0.00386709018636947,202.859100343454,14
28121.5538794624,130.7328072,0.00414331091396729,174.093591224102,15
2916.47648145363,110.6200676,0.00110488291039128,191.138392929625,4
67489.0036064516,50.28184891,0.00331464873117383,162.139444987594,12
40136.0479081236,50.28184891,0.00248598654838037,146.695909919161,9
16818.4297873152,30.16910934,0.00359086945877165,174.135548060726,13
45838.7952565959,90.50732803,0.00414331091396729,180.184873232095,15
8799.20636892901,331.8602028,0.00331464873117383,176.27829376851,12
29326.2304387209,90.50732803,0.00165732436558692,175.478065187564,6
40290.2412735182,70.39458847,0.00303842800357601,147.255153389552,11
19010.6592226531,311.7474632,0.00165732436558692,160.113650492148,6
11846.5090903048,170.9582863,0.00165732436558692,189.876331121026,6
661.462808049633,2574.430664,0.000276220727597819,155.227930216747,1
77528.1981159851,201.1273956,0.00248598654838037,145.511627220385,9
60575.7856225587,0,0.00248598654838037,172.100421968104,9
41968.2524656522,0,0.00441953164156511,162.001864424467,16
543.743762916187,372.0856819,0.000276220727597819,180.343475737871,1
