"AUC","Time_Onset","Frequency","baseline1","Number_of_Peaks"
163.934853951825,2353.162411,0.00110489611252559,0.146024097032824,4
239.03412962111,10.05624962,0.00359091236570817,0.0850889845275135,13
86.7944497956191,532.9812298,0.00193356819691978,0.0786002852001244,7
92.861413936416,532.9812298,0.00165734416878839,0.0843468749244561,6
220.102266802697,20.11249924,0.00220979222505118,0.200287151115923,8
110.737513482109,693.8812237,0.00193356819691978,0.0963936445920631,7
172.522157521393,774.3312206,0.00165734416878839,0.0681233755190342,6
158.13561476422,2664.906149,0.000828672084394193,0.0627339200218122,3
180.928775791488,633.543726,0.00193356819691978,0.105532292092967,7
284.477556196174,20.11249924,0.00193356819691978,0.291943523784108,7
49.1236816134774,392.1937351,0.00110489611252559,1.27842399101273,4
158.084149855197,211.181242,0.000276224028131398,0.267885102363475,1
181.717130766985,1236.918703,0.00165734416878839,0.0412920258748146,6
668.837880844294,472.6437321,0.00276224028131398,-0.0297357094017302,10
77.2564332537415,110.6187458,0.00165734416878839,0.111640261712513,6
103.968144331455,895.006216,0.00193356819691978,0.0606227517272195,7
96.9159886823229,2131.924919,0.00110489611252559,0.0460459417471166,4
238.743349335617,482.6999817,0.00165734416878839,0.059236393271475,6
301.050445357963,271.5187397,0.00248601625318258,0.0908286420486924,9
313.475670464164,432.4187336,0.00138112014065699,0.0649912717730956,5
731.426726727413,20.11249924,0.00193356819691978,0.00295332042783403,7
13.691872499433,0,0.00138112014065699,0.100677474468733,5
135.895679581085,955.3437138,0.00138112014065699,0.087273674426686,5
337.785292519417,874.8937168,0.00276224028131398,0.172461740419419,10
301.757458808014,1086.074959,0.00165734416878839,0.0548788563482299,6
98.7618004420246,1669.337437,0.000828672084394193,0.0252195599599421,3
100.762370707978,2574.399902,0.00110489611252559,0.0483487151160844,4
81.1203708842176,452.5312328,0.00193356819691978,0.0659208752973768,7
32.3487193141427,50.28124809,0.000276224028131398,0.413863735353716,1
354.064526584658,512.8687305,0.00165734416878839,0.0155958699709271,6
292.605893031137,794.4437199,0.00193356819691978,0.0283444632756678,7
345.584367682032,20.11249924,0.00220979222505118,0.142792514074801,8
84.6498125065521,2282.768663,0.000828672084394193,0.0202189902120824,3
512.715225133913,563.1499786,0.00220979222505118,0.0393751235622407,8
75.1147987314324,0,0.00248601625318258,0.215302349145103,9
247.361867874245,633.543726,0.00165734416878839,0.061693480327381,6
214.80105712421,623.4874763,0.00220979222505118,0.0615985100859292,8
158.405547765147,0,0.00193356819691978,0.22920270321781,7
226.482558555884,965.3999634,0.00193356819691978,0.0204172780218432,7
36.6105881822202,0,0.00165734416878839,0.085985966369643,6
