"AUC","Time_Onset","Frequency","baseline1","Number_of_Peaks"
591.368100699024,663.7204056,0.00248598654838037,0.0360802823355879,9
291.888330046143,1779.977451,0.00248598654838037,0.0658255423666488,9
353.469710485412,271.5219841,0.00359086945877165,0.0966261519751655,13
187.047703505445,80.45095825,0.00110488291039128,0.159131902114058,4
196.541129899528,0,0.00165732436558692,0.127059277143932,6
912.646197461165,422.3675308,0.00276220727597819,0.0683871639681727,10
1166.3505681368,573.2130775,0.00220976582078255,0.0563439209662374,8
603.030853338551,593.3258171,0.00276220727597819,0.023477875438899,10
583.490489218248,653.6640358,0.00276220727597819,0.0749010102825321,10
151.725265173541,221.2401352,0.0013811036379891,0.126425466573395,5
289.519469320324,0,0.00276220727597819,0.068338501102667,10
2028.97073701294,543.0439682,0.00193354509318473,-0.0349646430241489,7
217.361654130579,281.5783539,0.00248598654838037,0.0723734893636758,9
762.071558583047,543.0439682,0.00248598654838037,0.0167998783687274,9
243.487079358268,0,0.00248598654838037,0.0460418540402446,9
84.9219647931407,70.39458847,0.00110488291039128,0.139497069806173,4
647.830302241597,543.0439682,0.00276220727597819,0.0301368417441816,10
698.705291095677,653.6640358,0.00193354509318473,0.0131221587330881,7
242.752301310764,0,0.00303842800357601,0.10052798657109,11
168.09329709217,0,0.00276220727597819,0.109231035477858,10
309.968335346857,0,0.00193354509318473,0.0220243223484742,7
170.204937362996,2574.430664,0.00165732436558692,0.0372737691851821,6
605.881533256555,0,0.00165732436558692,-0.0807060556186786,6
293.700022837,482.7057495,0.00276220727597819,0.0564080305877309,10
572.814192782718,331.8602028,0.00220976582078255,0.0528751274592872,8
223.811721638934,160.9019165,0.00165732436558692,0.0383414841371381,6
893.974398906837,70.39458847,0.00303842800357601,0.0528368120988205,11
546.24874240174,673.7767754,0.00165732436558692,0.0396030205119884,6
350.908771782694,60.33821869,0.00220976582078255,0.0286333651844134,8
366.85918809679,40.22547913,0.00303842800357601,0.0609548689111274,11
56.2197895724667,0,0.000828662182793458,0.190099890234624,3
873.625342916471,160.9019165,0.00359086945877165,0.00480445735288751,13
439.148058537054,452.5366402,0.00359086945877165,0.0424236207303751,13
154.658068182867,281.5783539,0.00193354509318473,0.0724236586954709,7
140.234054652157,392.1984215,0.00165732436558692,0.166728581955079,6
857.719141484842,1076.031567,0.00276220727597819,0.042936160152455,10
685.547984740284,0,0.00303842800357601,0.0675815146367058,11
158.660898720628,261.4656143,0.00276220727597819,0.108884921170316,10
120.674083011835,241.3528748,0.00193354509318473,0.206419821432991,7
230.648173391321,271.5219841,0.00193354509318473,0.0645243164954877,7
524.315902016835,563.1567078,0.00303842800357601,0.0430039440113859,11
311.8674712674,170.9582863,0.00248598654838037,0.104030951256838,9
2.47350719222385,NA,0,0.210364382208521,0
429.459774187439,573.2130775,0.00248598654838037,0.00157776396936488,9
62.7427079416104,130.7328072,0.0013811036379891,0.0971022192443994,5
278.642557640817,191.0710258,0.00276220727597819,0.0695675642112624,10
275.580662602904,955.3551292,0.00110488291039128,-0.00521158730696726,4
123.904421856367,764.2841034,0.0013811036379891,0.0399063910083144,5
159.031986544532,0,0.00110488291039128,0.0334017906955714,4
