"Amplitude","Peak_Occurence_Time","Prominence","FWHP","FWHM","Peak_Rise_Time","Transient_Ocurrence_Time","Rise_Rate"
2.80291971766441,774.3404732,2.92065025784889,160.965628095965,156.992037485162,110.6200676,663.7204056,0.431739533142092
0.0919197176644121,1297.271702,0.074517546639824,273.979909868623,281.038482197732,80.4509579999999,1216.820744,0.0136208361947304
0.164919717664412,1478.286358,0.0998748258606623,58.1619648722908,89.6153660903633,70.394589,1407.891769,0.0199086375236718
0.0849197176644121,1790.033821,0.0979993837980176,158.906737881627,152.780366276425,60.338219,1729.695602,0.0210638700723982
0.164919717664412,1890.597519,0.0969682829717672,57.6187398879626,71.2932568599533,60.338219,1830.2593,0.0242924015928581
0.074919717664412,2222.457722,0.0827672287951738,113.725168663221,114.503120346449,130.732807,2091.724915,0.011603837044746
0.0929197176644121,2483.923336,0.0926917895085366,488.335840873958,488.335840873958,110.620068,2373.303268,0.0137961931833795
0.202919717664412,2866.065388,0.152363750879215,65.0092838362789,77.245259824942,60.3382190000002,2805.727169,0.0309618446025262
0.232919717664412,3087.305523,0.246503240896228,82.7714012004003,82.7714012004003,90.5073280000001,2996.798195,0.0435834046975651
0.0511744576333512,1850.37204,0.0356370307700018,84.0053934568189,138.525739335112,70.394589,1779.977451,0.00703563125087957
0.100174457633351,2101.781284,0.0713711169500331,83.2911533744577,106.277620128709,140.789177,1960.992107,0.00974089942497032
0.0551744576333512,2493.979706,0.0228996548334963,37.4188168552855,713.616631621874,60.3382190000002,2433.641487,0.00473081081765914
2.63017445763335,2644.825253,2.64889917741128,78.184168046349,77.7549531917307,100.563698,2544.261555,0.462659113780164
0.116174457633351,2835.896278,0.117020679829768,119.415618583861,119.415618583861,80.4509580000004,2755.44532,0.0218424217120024
0.0451744576333512,3047.080044,0.017896250287574,171.679233064355,419.426738627542,110.620068,2936.459976,0.00308051891534664
0.0411744576333512,3258.263809,0.0179275957828277,34.7965817779259,524.252405661554,60.3382179999999,3197.925591,0.0038361172066746
0.0441744576333512,3378.940247,0.0250658056701834,73.2850828156052,135.276448961321,60.3382190000002,3318.602028,0.00465679751607911
0.0461744576333512,3539.842163,0.0181032504781456,59.1008723221075,257.901118957319,60.3382189999998,3479.503944,0.00380839157045168
0.114373848024835,341.9165726,0.129878369005408,71.1054756213738,67.4034975232411,70.3945885,271.5219841,0.0235499843368796
0.0283738480248345,653.6640358,0.0312003282594959,60.2946264981994,60.2946264981994,60.3382187,593.3258171,0.00724895904691777
0.523373848024835,844.7350616,0.588463109024262,67.3599053904635,63.9865449350784,80.4509581999999,764.2841034,0.121251481207941
0.0363738480248345,1236.933483,0.0645322503787469,69.6971141963988,47.86080893998,80.4509580000001,1156.482525,0.0107285312501068
0.336373848024834,1357.609921,0.386627666945211,65.1065279719905,60.9786882824276,80.450959,1277.158962,0.0785787465949379
0.116373848024835,1739.751972,0.208015759632143,79.3007964951651,61.709693866622,60.3382180000001,1679.413754,0.0451378362904509
0.234373848024835,1960.992107,0.287432636782438,69.9351950820273,60.1873231513837,60.3382180000001,1900.653889,0.0548391732748692
0.494373848024834,2323.02142,0.609586940663644,232.936239111037,235.987689379793,90.507329,2232.514091,0.0913972679174337
1.48537384802483,2443.697857,1.11642252986195,70.9411665325106,84.350777508836,70.394589,2373.303268,0.222053121593193
0.679373848024835,2715.219841,0.594602106646809,79.7970762120708,86.4130209223076,90.5073280000001,2624.712513,0.10605220792397
0.0523738480248345,2966.629086,0.157758127891773,64.2112124758255,42.7705890453485,70.394589,2896.234497,0.0316442034034425
0.112373848024835,3258.263809,0.238343843075523,80.7996952867625,48.729298384128,90.5073280000001,3167.756481,0.040698930713796
0.188373848024834,3399.052986,0.316347930972188,74.8510455071691,58.0781338929642,60.3382190000002,3338.714767,0.069580895455622
0.014868097885942,140.7891769,0.032514228016683,56.371334580827,23.1273031946316,60.33821865,80.45095825,0.00654935145747989
1.67986809788594,291.6347237,1.8606947628056,70.5119519391464,67.1050590732911,70.3945885,221.2401352,0.37395204915278
0.636868097885942,1357.609921,0.748867066148452,72.4970711963988,65.4820909499833,90.507329,1267.102592,0.157088693015892
0.363868097885942,3218.03833,0.508701468010809,69.1974812140711,59.5569131170387,70.3945879999997,3147.643742,0.109155127770967
0.0429407228560676,80.45095825,0.0432603165828901,96.6068734279793,96.6068734279793,80.45095825,0,0.00821730239844727
0.0339407228560676,341.9165726,0.010252573410389,40.2254792,596.682411387022,70.3945885,271.5219841,0.00196596345726878
0.0289407228560676,482.7057495,0.00287267195595975,99.3732972425141,594.5229241195,70.3945885,412.311161,0.000520770671365443
1.59094072285607,774.3404732,1.68489593460559,103.595027704668,98.3069666191396,90.5073281,683.8331451,0.286916421015789
0.0679407228560676,1317.384441,0.102941733536196,309.78581721107,143.173331993665,120.676437,1196.708004,0.0155199604990303
0.00694072285606756,2242.570461,0.0416409168504906,93.8069173574527,20.1127389999997,90.5073279999997,2152.063133,0.00752086241772115
0.0356128360318273,502.8184891,0.0187954384673654,96.0301159607869,75.3707981556519,80.4509583,422.3675308,0.00390082450843425
0.146612836031827,905.0732803,0.0928257952065461,262.612423071291,1011.36766741531,100.5636978,804.5095825,0.0153191180314653
0.146612836031827,1025.749718,0.0359591412819665,67.6214584800267,1014.154210693,60.338219,965.411499,0.00734878599199233
0.0926128360318273,1307.328072,0.0091846849079496,30.16911,724.0586247,60.338219,1246.989853,0.00188298312381728
0.180612836031827,1478.286358,0.0986171246673535,180.461371447816,295.970464252084,100.563698,1377.72266,0.0151731927110551
