"AUC","Time_Onset","Frequency","baseline1","Number_of_Peaks"
2913747.01059704,140.6479721,0.00359447454497367,9791.95833696186,13
3611690.45572005,0,0.00248848237728946,14817.0230276642,9
6785111.55386063,0,0.00165898825152631,18662.4083750317,6
28507.9928450361,321.4810791,0.000276498041921052,19952.1800868448,1
6573761.22568658,431.9902,0.00248848237728946,17421.6494456734,9
105946.651449248,0,0.000552996083842103,14038.6592278039,2
886065.644424826,0,0.00165898825152631,10351.8806850761,6
816629.261199102,100.4628372,0.00248848237728946,19870.1217654613,9
704262.278651148,0,0.000552996083842103,10608.4070918254,2
112801.610106364,NA,0,26355.9692492422,0
2216431.69903076,0,0.00193548629344736,15077.5491624142,7
394068.763339937,NA,0,20979.217010323,0
5212984.23102456,0,0.00165898825152631,14660.5823323226,6
14598218.8252874,100.4628372,0.00331797650305262,23757.1170146542,12
520866.350885518,70.32398605,0.00138249020960526,18538.6826755682,5
1820694.79571766,90.4165535,0.00193548629344736,12146.2578219144,7
30450.4566153809,311.4347954,0.000276498041921052,16666.4332233877,1
1375687.85566003,1135.230061,0.00165898825152631,9121.11040035174,6
11837224.8715228,0,0.00276498041921052,13046.6610431998,10
141976.664900348,431.9902,0.000276498041921052,17727.6735695476,1
3215049.67973112,1084.998642,0.00276498041921052,13136.8594299829,10
307909.814298049,371.7124977,0.000829494125763155,11815.4239245839,3
2550252.65709642,160.7405396,0.00276498041921052,10181.1426298337,10
929387.33811675,2200.136135,0.000552996083842103,13073.8696890501,2
8694188.45359758,0,0.00331797650305262,12796.8994486687,12
18959.3321216404,NA,0,9160.87158116815,0
1629296.05443662,0,0.00359447454497367,10446.7942397956,13
61942.231819734,NA,0,13904.0635676135,0
3028725.29736194,341.5736465,0.00248848237728946,23424.477296393,9
201769.252780348,0,0.000276498041921052,25564.6526909475,1
3295147.13158317,421.9439163,0.00331797650305262,10776.8942174205,12
2439424.91820659,0,0.00248848237728946,11695.5130751118,9
2575187.32527982,0,0.00331797650305262,11240.0912760639,12
14581.306822136,NA,0,13923.8054466799,0
2756998.57969371,20.09256744,0.00276498041921052,10007.8537026683,10
6931003.20315493,0,0.00304147846113157,13418.0543992813,11
1359778.51003018,0,0.00276498041921052,9563.5625286067,10
26557.3108234331,100.4628372,0.000276498041921052,18188.2850849959,1
19769.0243642181,NA,0,21065.0964175364,0
24551.0404009819,70.32398605,0.000276498041921052,23730.0007897741,1
120228.730880938,0,0.000552996083842103,16324.8652502084,2
59196.6247937009,311.4347954,0.000552996083842103,13135.6423139933,2
48478.9913203716,0,0.000829494125763155,29069.7485579419,3
19368.8601391762,NA,0,24531.6665136252,0
51138.9746327251,NA,0,20723.8576385928,0
3589637.03461832,0,0.00248848237728946,16078.1858920778,9
17288.2674692795,0,0.000552996083842103,15715.7693697124,2
976594.867431588,0,0.00221198433536841,15005.8513727063,8
4165962.09614398,0,0.00304147846113157,22310.024621082,11
3042670.2520491,0,0.00387097258689472,9521.63952048333,14
1354706.39937449,0,0.00331797650305262,10716.6996500185,12
8395739.95652491,0,0.00276498041921052,8821.9005509174,10
98023.0526714772,0,0.000829494125763155,13677.3453895901,3
50826.7869900279,0,0.000552996083842103,9436.39122130471,2
433627.894143954,542.499321,0.00331797650305262,11634.3073037006,12
1840852.21801656,482.2216187,0.00165898825152631,12240.0667334497,6
35954.6578063071,NA,0,22335.4470811097,0
1238597.49610903,0,0.00248848237728946,10055.3929022862,9
17537491.209272,0,0.00165898825152631,16000.5417550289,6
8805240.31549232,100.4628372,0.00276498041921052,15649.9326026135,10
1735553.49872844,170.7868233,0.00359447454497367,10626.362921215,13
1403985.14862716,452.0827675,0.00138249020960526,15332.0181755027,5
1188591.38376655,0,0.00248848237728946,6783.33321337935,9
2694.27282935381,0,0.000276498041921052,20006.6406753623,1
1453033.49912778,200.9256744,0.00248848237728946,12156.6928561343,9
948469.380830221,80.37026978,0.00110599216768421,10714.8889519536,4
2787907.15858409,0,0.00304147846113157,16844.6791927072,11
133217.193025082,0,0.000276498041921052,13049.1762053278,1
91506.0722845942,NA,0,26503.4087689536,0
62021.7342513204,0,0.000276498041921052,17113.3586716321,1
89440.3683066666,NA,0,23615.9691407453,0
1255311.18999504,0,0.00138249020960526,11166.9120534446,5
6817195.10518371,160.7405396,0.00248848237728946,9778.63672031194,9
82185.3087582439,0,0.000829494125763155,22570.8438073114,3
1446961.81909583,391.8050652,0.00248848237728946,8740.83655289046,9
66389.1145132221,40.18513489,0.000552996083842103,5328.6165893258,2
2344732.45718852,0,0.00276498041921052,17395.8573960903,10
50318.3404181153,371.7124977,0.000276498041921052,20030.6771135076,1
1395949.62879669,472.1753349,0.00138249020960526,13377.5410818964,5
847845.143498436,0,0.00165898825152631,25113.8870816095,6
427733.140378542,NA,0,18595.7275145391,0
4677741.60626139,200.9256744,0.00387097258689472,9697.57401681349,14
10628816.7334692,100.4628372,0.00276498041921052,15472.9026916393,10
245385.79147321,0,0.00138249020960526,24479.329134371,5
4242805.72250717,0,0.00276498041921052,16520.3194538464,10
9387027.55750813,0,0.00276498041921052,20183.0447302568,10
101134.71953233,0,0.00193548629344736,7979.01745450345,7
19674.8720035926,50.23141861,0.000276498041921052,11363.1886683252,1
12423.9441911057,80.37026978,0.000276498041921052,12973.6692450854,1
19880.7296636105,0,0.000552996083842103,11771.3027925845,2
3984808.43732682,70.32398605,0.00165898825152631,22910.0272382872,6
31447.6574024186,311.4347954,0.000276498041921052,13495.4401519136,1
975558.059448272,1105.091209,0.00248848237728946,13370.9765875661,9
4848673.8406514,291.3422279,0.00248848237728946,16659.3424706308,9
1581837.76235597,210.9719582,0.00165898825152631,22745.5562188961,6
3206150.71944079,281.2959442,0.00304147846113157,18356.6182588852,11
795566.588852614,421.9439163,0.00110599216768421,14055.4737784341,4
3704779.78917181,472.1753349,0.00331797650305262,22107.8372181727,12
279662.650240146,0,0.00138249020960526,10175.874829427,5
1952191.31238085,0,0.00276498041921052,12610.1925689768,10
113177.225835361,431.9902,0.000276498041921052,13906.7471936421,1
1941023.60027918,0,0.00331797650305262,8031.2835651375,12
756622.29741966,190.8793907,0.00165898825152631,11707.3921037424,6
1259596.68616509,562.5918884,0.00138249020960526,15291.6417021131,5
1752607.02117974,0,0.00165898825152631,11852.252026886,6
6878668.74954556,0,0.00248848237728946,11501.7964344528,9
1635803.1556742,221.0182419,0.00248848237728946,25731.8220408937,9
652208.873776518,30.13885117,0.00221198433536841,18195.6110746066,8
13462.1703171432,110.5091209,0.000552996083842103,16348.5244814241,2
3929543.50882908,562.5918884,0.00304147846113157,11700.3364609901,11
700413.732335508,0,0.00331797650305262,10163.9656090721,12
55863.5971108526,0,0.00138249020960526,11220.4931041418,5
4589413.08118747,321.4810791,0.00331797650305262,22008.4087849441,12
342675.733553983,341.5736465,0.00221198433536841,12960.0679880573,8
3369660.48689817,30.13885117,0.00387097258689472,11235.7175259554,14
7108252.4577183,0,0.00248848237728946,19607.1834626219,9
2551558.16891059,20.09256744,0.00331797650305262,17122.9832965274,12
1021958.90963245,0,0.00110599216768421,17660.5137286938,4
1829818.13455913,0,0.00248848237728946,15152.911544466,9
508681.461410865,1135.230061,0.000552996083842103,15366.4518925965,2
1465257.0037559,0,0.00221198433536841,19184.6241833672,8
12537.4252904058,0,0.000276498041921052,10733.9355512096,1
1384745.22417581,0,0.00110599216768421,11653.2899697233,4
945732.427304871,1275.878033,0.00304147846113157,12964.0519249497,11
572293.901071891,251.157093,0.00110599216768421,25004.1988984747,4
2662343.2137633,0,0.00331797650305262,11427.1512585227,12
195955.084248751,0,0.000552996083842103,17848.2568870362,2
3436646.25092485,271.2496605,0.00387097258689472,12918.2651271551,14
5825186.7444673,10.04628372,0.00387097258689472,13046.9535619504,14
186113.559379026,NA,0,29820.6551852515,0
2242478.18278614,0,0.00248848237728946,11484.4889192806,9
1498825.4670543,0,0.00165898825152631,11486.8965705901,6
14282751.4409404,0,0.00221198433536841,12762.5834456051,8
7315811.44543345,0,0.00304147846113157,15621.1567906105,11
125905.253130428,10.04628372,0.000552996083842103,11502.8902325171,2
3716164.34891437,120.5554047,0.00304147846113157,15694.1378228052,11
307118.744220614,0,0.00110599216768421,13335.0537912219,4
3405.66452077031,NA,0,29250.6719910447,0
9056.40966729075,0,0.000276498041921052,18032.3720528152,1
823041.22586409,0,0.00165898825152631,12574.126182938,6
24939.7534891814,NA,0,30826.7176272098,0
4657012.11915872,0,0.00359447454497367,16276.8827562302,13
3321551.9298065,0,0.00414747062881577,9591.09316279046,15
7302.75348605961,0,0.000276498041921052,13711.4119829298,1
21303.9516605437,80.37026978,0.000552996083842103,29663.510047198,2
312271.723167505,0,0.00110599216768421,6134.09236662061,4
1200485.73582096,954.3969536,0.000829494125763155,28359.7344319127,3
16160.3957105577,90.4165535,0.000276498041921052,25937.0496876979,1
760806.574435689,0,0.00165898825152631,10134.3435621206,6
2886539.63460026,251.157093,0.00221198433536841,11157.5955828108,8
261566.089678921,NA,0,17604.9402801402,0
3541186.6758223,0,0.00414747062881577,8080.4435893448,15
21680.294203423,NA,0,10658.8292687623,0
1397148.32593375,0,0.00165898825152631,14780.4301112362,6
2974489.02319971,632.9158745,0.00165898825152631,10534.5756326139,6
787583.326717928,0,0.00165898825152631,15278.892413114,6
266096.626451775,251.157093,0.000829494125763155,15605.1488078382,3
13631524.5538663,0,0.00331797650305262,12238.4159960161,12
494186.728972457,1245.739182,0.00221198433536841,11042.2720267954,8
2033646.55683929,1245.739182,0.00276498041921052,12815.5946974403,10
5647.03770127892,0,0.000276498041921052,11407.1029604798,1
786715.591225982,0,0.00110599216768421,24518.4247112061,4
1975252.99254989,1125.183777,0.00276498041921052,16435.1083782427,10
2674426.64550138,0,0.00387097258689472,6557.99348312876,14
450289.265099771,0,0.00138249020960526,11228.664875832,5
370602.734624915,NA,0,10552.7187438154,0
102714.139300972,0,0.000552996083842103,26059.2565110485,2
629847.425771117,140.6479721,0.00165898825152631,20756.2857670753,6
4292052.03490939,150.6942558,0.00248848237728946,7139.9845303279,9
1494049.93161665,0,0.00248848237728946,11620.401846159,9
53460.0356924683,0,0.000276498041921052,12758.873293575,1
4200981.38195343,0,0.00304147846113157,14904.6331429441,11
368558.167744301,241.1108093,0.00110599216768421,15453.0799052197,4
15304.1146016344,0,0.000276498041921052,14221.1823699495,1
1304649.78036242,341.5736465,0.00193548629344736,14333.9070813385,7
5942543.29223419,100.4628372,0.00359447454497367,11953.6625569381,13
1961712.33820678,0,0.00304147846113157,9721.71252507694,11
1203442.83114817,0,0.00304147846113157,13724.4294458718,11
5769136.67014171,0,0.00387097258689472,14543.6425254236,14
890915.476640619,0,0.00221198433536841,17734.411451544,8
6401125.06098013,0,0.00442396867073682,14105.4917413467,16
4530.80053215846,NA,0,10377.7646918204,0
1191148.4950278,1989.164177,0.00110599216768421,11454.443377811,4
10368803.856997,0,0.00193548629344736,18001.4562978947,7
36217.2735446915,0,0.000276498041921052,17572.6495981019,1
3431727.03636998,0,0.00276498041921052,18139.6433992022,10
378735.65119905,241.1108093,0.000552996083842103,12073.7518628078,2
3233410.1584658,0,0.00276498041921052,18614.4204716366,10
707366.292563833,221.0182419,0.00138249020960526,8832.83716130648,5
328094.165299773,NA,0,17391.726150872,0
1550089.00130419,431.9902,0.00221198433536841,10432.9382385009,8
3649232.52625071,1587.312828,0.00138249020960526,15918.4627709742,5
2651442.28211585,0,0.00331797650305262,28368.1466808191,12
21175179.7825628,0,0.00331797650305262,12728.7874815909,12
2965086.65948667,140.6479721,0.00387097258689472,13531.2599145501,14
4930327.39888988,0,0.00414747062881577,18149.4572303365,15
965657.507072881,0,0.00138249020960526,25342.0836138265,5
3498986.27400144,843.8878326,0.00193548629344736,18027.6868684958,7
291988.81821679,0,0.00221198433536841,7489.61097882502,8
860971.673601165,180.833107,0.00248848237728946,20692.7179221488,9
476352.591441654,NA,0,19494.5131982907,0
38776.1352945939,190.8793907,0.000276498041921052,14742.2053259714,1
151148.045405619,0,0.00138249020960526,13797.9391905356,5
5962253.21108291,100.4628372,0.00248848237728946,15261.8603971111,9
647971.074058264,0,0.00221198433536841,11644.5131999541,8
2193345.92837205,0,0.00193548629344736,18522.3556314689,7
7337940.55517715,200.9256744,0.00387097258689472,14414.2545177623,14
3140995.53024055,361.666214,0.00165898825152631,24546.7461896239,6
3418335.18167982,0,0.00248848237728946,13250.1443069399,9
591652.681807339,0,0.00221198433536841,14272.9602478869,8
1251776.53873225,602.7770233,0.00304147846113157,10811.6940502873,11
5754999.29312885,70.32398605,0.00470046671265788,13149.4332865817,17
4229216.07687957,100.4628372,0.00304147846113157,11545.5110312531,11
1773120.37328725,0,0.00138249020960526,18928.525766046,5
1404538.63108084,2401.06181,0.000552996083842103,18035.3819210253,2
5996122.77613278,0,0.00304147846113157,16075.5451998572,11
7705409.8585936,0,0.00276498041921052,21599.4419583867,10
127444.182457976,291.3422279,0.000552996083842103,10887.3037501248,2
754321.985242158,1245.739182,0.00165898825152631,9830.30507442447,6
119786.328314334,0,0.000552996083842103,15820.94129816,2
881884.447549105,80.37026978,0.00221198433536841,22224.5825682078,8
1407221.86039735,1275.878033,0.000552996083842103,23460.2841115903,2
577411.884737913,0,0.00248848237728946,9073.44927793203,9
14938045.8092469,813.7489815,0.00276498041921052,22421.552597966,10
2817166.40620717,452.0827675,0.00304147846113157,12496.3154521195,11
3168955.34471294,0,0.00276498041921052,12338.8398771954,10
1544548.35454778,843.8878326,0.00165898825152631,13545.0851195894,6
729265.241533518,0,0.00359447454497367,9842.19465363741,13
173155.803256825,0,0.000276498041921052,23276.0385440451,1
365240.607580855,40.18513489,0.00165898825152631,20990.5289535153,6
8683462.50889308,0,0.00442396867073682,7788.02154349249,16
1110017.89397344,2792.866875,0.000829494125763155,22151.3875851875,3
1195040.64144453,512.3604698,0.000829494125763155,18050.6784385726,3
589924.255212784,2511.57093,0.00138249020960526,18418.6789898453,5
1800289.80088237,0,0.00110599216768421,14696.7093838648,4
229157.913875382,221.0182419,0.000552996083842103,8545.14527099925,2
679854.335082866,0,0.00193548629344736,16240.0879695098,7
432222.289584182,2260.413837,0.000829494125763155,16546.0794659019,3
146074.169814661,100.4628372,0.000829494125763155,10488.5913248508,3
40081.7625822425,462.1290512,0.000276498041921052,15723.0977758756,1
933034.934527032,0,0.00110599216768421,15038.7492999434,4
697927.949855052,401.8513489,0.00276498041921052,9351.91196355435,10
1854635.87138198,853.9341164,0.00221198433536841,10083.7747392943,8
1949985.84994347,0,0.00193548629344736,13781.715077924,7
64373.4070059359,NA,0,11397.7877498756,0
2183075.92732412,0,0.00387097258689472,26773.679873901,14
1648065.38065072,180.833107,0.00276498041921052,10038.6781592735,10
379110.075505301,NA,0,14947.4085236433,0
16260422.7351208,0,0.00276498041921052,17184.0270107634,10
44759.3275050297,130.6016884,0.000552996083842103,14978.5917306231,2
253549.760183044,NA,0,14018.9688606742,0
6783027.33805151,823.7952652,0.00304147846113157,24882.1992459238,11
682608.988429904,1024.72094,0.000829494125763155,15347.2852483327,3
167000.223781675,NA,0,17233.6248209564,0
42450.6785918176,572.6381721,0.000276498041921052,26250.0283009571,1
2363773.20127345,0,0.00276498041921052,7762.38850752275,10
119033.059179157,100.4628372,0.000829494125763155,23581.6787836005,3
614220.72280436,221.0182419,0.00165898825152631,16091.6076181288,6
12767.2833196893,NA,0,16969.5379990905,0
5308567.26164019,120.5554047,0.00221198433536841,9243.35639171077,8
861679.293672346,0,0.00304147846113157,8256.50215254739,11
52569.7536084577,0,0.000552996083842103,15014.902829424,2
2139109.57424027,371.7124977,0.00304147846113157,8965.01716029668,11
2326841.81921682,1195.507763,0.00165898825152631,20409.5949610283,6
1691797.75259249,542.499321,0.00276498041921052,7465.71611006275,10
6812.42174734175,140.6479721,0.000276498041921052,15882.7358348638,1
27815.261676535,0,0.000552996083842103,13599.1269070502,2
11257.5249787495,0,0.000276498041921052,10319.3689645199,1
884391.023214065,0,0.00248848237728946,11364.4548216966,9
7277524.73508896,0,0.00304147846113157,13723.5593925677,11
5547854.74873574,251.157093,0.00221198433536841,20941.0399667734,8
149929.228186578,1265.831749,0.000829494125763155,10435.6885027288,3
583400.304003838,482.2216187,0.000829494125763155,9526.0859054134,3
1792390.19607065,653.0084419,0.00331797650305262,14585.0035190062,12
305533.686143376,70.32398605,0.00138249020960526,16386.478065243,5
3361688.05819809,50.23141861,0.00193548629344736,24724.5383551409,7
28459.108266592,NA,0,24424.2115961384,0
55798.5086832792,NA,0,28104.5799181314,0
1157842.89299892,0,0.00110599216768421,10216.5938554749,4
248790.148698874,311.4347954,0.000829494125763155,14939.9391838638,3
449511.385818124,80.37026978,0.00193548629344736,12448.4264089823,7
625055.318258673,622.8695908,0.00138249020960526,11734.9063058196,5
14665.8300642297,NA,0,12750.1219202317,0
43614.2259988934,0,0.000276498041921052,13695.1074981376,1
38722.4935258254,NA,0,20237.8223642484,0
29113.4140115902,NA,0,10785.5420073424,0
457145.930207148,653.0084419,0.00221198433536841,15734.6244171288,8
2360432.50932339,120.5554047,0.00331797650305262,25887.8731156848,12
1284525.7149634,1275.878033,0.00248848237728946,6507.52938012201,9
595333.492504597,0,0.00331797650305262,21339.9754367999,12
2334174.72578596,210.9719582,0.00359447454497367,17350.2417126941,13
4708617.44847322,542.499321,0.00304147846113157,22382.1676269653,11
1991597.85595429,1135.230061,0.00248848237728946,23007.043402081,9
1125028.09430894,160.7405396,0.00138249020960526,18218.1701876383,5
7118402.84943826,1054.859791,0.00193548629344736,14443.4211103595,7
477218.337720148,2742.635456,0.000552996083842103,15363.3226023843,2
4204935.00295997,0,0.00165898825152631,15825.4596553876,6
4545758.45502586,0,0.00359447454497367,8523.72837174804,13
2100598.30240611,0,0.00304147846113157,12780.0603612761,11
516453.435348436,0,0.00165898825152631,17639.3031546778,6
4628098.12198283,0,0.00276498041921052,9885.01701051156,10
1011299.53542357,1687.775665,0.00193548629344736,10993.2823288892,7
193431.384163283,0,0.000276498041921052,12231.8426281657,1
1742000.38502868,70.32398605,0.00276498041921052,13122.0006040051,10
11517791.8306435,0,0.00387097258689472,5164.24914769803,14
244767.716471121,361.666214,0.00110599216768421,27574.45351287,4
2675865.08933266,0,0.00331797650305262,17713.2979863715,12
95546.1110545099,NA,0,14631.8293859539,0
811363.849623568,823.7952652,0.00138249020960526,13214.1992130947,5
448390.348889306,1476.803707,0.000552996083842103,15825.1741560528,2
2609841.40839197,0,0.00304147846113157,10504.3105761193,11
14914.7578754947,NA,0,10142.0213793571,0
1758953.07996225,0,0.00304147846113157,11726.4451039448,11
9152.23297819495,80.37026978,0.000276498041921052,21356.6440849888,1
810409.447872616,0,0.00110599216768421,12830.6382476534,4
10622.9018034041,0,0.000276498041921052,12568.4820067358,1
1548692.60369384,1476.803707,0.00165898825152631,20475.7752720265,6
19069.8276907802,110.5091209,0.000276498041921052,17972.6749970458,1
47970.3143873308,0,0.000552996083842103,4561.20138740146,2
4752379.92722958,0,0.00331797650305262,11902.0864722116,12
622719.797136895,1014.674656,0.00248848237728946,16403.7758782157,9
101226.412756018,110.5091209,0.00110599216768421,12153.6080187419,4
1162062.61823284,160.7405396,0.00276498041921052,14851.9484470943,10
3305391.21348937,0,0.00304147846113157,16506.1406449945,11
692352.092546433,301.3885117,0.00138249020960526,9197.71200640677,5
1490431.87711398,0,0.00193548629344736,11524.3665331903,7
4925053.52290384,592.7307396,0.00304147846113157,10148.3648005654,11
10138989.9446709,341.5736465,0.00248848237728946,15928.6179031087,9
83074.3647496738,0,0.000276498041921052,9260.34915287553,1
711685.423765384,150.6942558,0.00138249020960526,15486.7665422041,5
1158423.55966543,743.4249954,0.00248848237728946,14794.0858219124,9
2337885.81676559,1195.507763,0.00248848237728946,12813.8820676695,9
884769.500309914,1406.479721,0.000829494125763155,14427.0935743411,3
1933235.87549858,0,0.00276498041921052,8641.07450153561,10
3963698.73350695,251.157093,0.00304147846113157,12491.6885106931,11
1290730.30097888,1074.952358,0.00110599216768421,14797.7444242304,4
2819014.21084815,0,0.00221198433536841,25457.9312993467,8
4228361.55297477,452.0827675,0.00276498041921052,14356.5853453511,10
2909995.16739146,271.2496605,0.00304147846113157,14904.9110441864,11
4131286.69167592,0,0.00248848237728946,14084.1798349468,9
1752252.29622012,874.0266838,0.00276498041921052,26753.248263716,10
639076.326752052,2491.478363,0.000829494125763155,12978.9906558456,3
611601.006695479,1758.099651,0.00110599216768421,12576.9953775194,4
902264.925773397,1155.322628,0.000276498041921052,21200.1522570189,1
1273969.04788072,140.6479721,0.00331797650305262,12949.8156822507,12
382119.187373802,1888.70134,0.000552996083842103,19623.1982729909,2
1250044.11490406,0,0.00193548629344736,10419.5443836286,7
475887.225141481,2461.339512,0.000829494125763155,11384.4550301282,3
3624641.42491773,0,0.00276498041921052,13871.7335176279,10
509168.112150587,0,0.00110599216768421,12888.5025315548,4
6106887.99987214,150.6942558,0.00331797650305262,13844.488973943,12
1604293.41196665,0,0.00248848237728946,9814.78356231506,9
1283289.00316222,110.5091209,0.00331797650305262,8994.40378408735,12
66523.1055304855,NA,0,12136.8532061478,0
2391268.9090074,0,0.00221198433536841,14366.9025668125,8
89975.5880566314,0,0.000552996083842103,14371.8938723424,2
10584.1014641523,0,0.000276498041921052,13996.0598968297,1
354108.869136304,572.6381721,0.00138249020960526,11671.902866864,5
17769.6785345897,NA,0,13212.5569346759,0
3376201.89768077,0,0.00276498041921052,13616.1282842868,10
3025685.66532391,391.8050652,0.00193548629344736,16077.0976697546,7
84330.7160869688,391.8050652,0.000276498041921052,29524.1723996999,1
41728.78008461,NA,0,13722.2460413327,0
4395162.66561669,361.666214,0.00248848237728946,22267.126788361,9
2166666.16840389,0,0.00414747062881577,9451.90426159817,15
1602613.15071276,0,0.00331797650305262,12547.9358410592,12
89655.3700178936,3184.67194,0.000552996083842103,16616.8997054989,2
2781606.62200878,70.32398605,0.00359447454497367,10289.8088603975,13
2940752.53457314,0,0.00248848237728946,10671.9925715843,9
243749.342730299,0,0.00165898825152631,8905.61795559353,6
2863763.05816101,0,0.00359447454497367,12929.9785609376,13
6015349.5780133,0,0.00359447454497367,12793.3761765441,13
14620515.1986499,0,0.00165898825152631,13881.4690956487,6
15372.9691240303,0,0.000276498041921052,9773.92210646073,1
108497.759312406,0,0.000552996083842103,13688.4524914787,2
169938.366727471,0,0.000276498041921052,19558.5750819801,1
1277844.8278257,1336.155735,0.00138249020960526,24432.3782774419,5
2874930.2689026,80.37026978,0.00276498041921052,15731.897843096,10
3778685.07769875,70.32398605,0.00221198433536841,13534.8742130724,8
397316.475995347,421.9439163,0.00221198433536841,18861.0181042239,8
44539.4227129743,0,0.000276498041921052,12704.2017500322,1
1694232.74938268,542.499321,0.00138249020960526,14933.4253022494,5
3766725.50411633,0,0.00221198433536841,14997.4272518826,8
46854.8235272579,0,0.000552996083842103,9438.10767162743,2
25061.8765259981,140.6479721,0.000276498041921052,24359.5371289124,1
2965126.68893149,431.9902,0.00276498041921052,9547.22702081889,10
271800.597855277,80.37026978,0.00110599216768421,13318.5586110437,4
