"Amplitude","Peak_Occurence_Time","Prominence","FWHP","FWHM","Peak_Rise_Time","Transient_Ocurrence_Time","Rise_Rate"
243.068874181488,80.36986542,243.069044375072,102.649791013908,102.649791013908,80.36986542,0,45.2331524005094
550.068874181488,1617.443542,351.626735420097,60.2573008336112,76.6180216385462,120.554799,1496.888743,53.3230674132451
575.252874181486,1727.952106,75.1799810470729,80.296167951984,185.468404474825,70.3236319999999,1657.628474,15.3326202736862
811.158874181488,1868.599371,284.920883130471,89.2168487502502,304.787104739913,80.3698650000001,1788.229506,47.8762574368398
5289.78487418149,2612.020626,4565.04507981724,199.651715818606,221.81774660787,492.265426,2119.7552,176.710908157895
6327.51887418149,2993.777487,348.531264256158,144.52305401834,570.534928145382,160.739731,2833.037756,37.5914398098794
127.017411918676,100.4623318,127.017153317427,97.7187956004468,97.7187956004468,100.4623318,0,19.1915522042468
208.394411918676,803.6986542,505.11175267567,79.6462954214071,36.7144766915638,261.2020626,542.4965916,36.9423458419328
449.675411918675,964.438385,332.4734953507,53.3230876333112,65.610377757786,110.5085649,853.9298201,54.7401586127589
987.796411918676,1235.686681,644.648162272972,88.5468765465153,150.442258423474,200.924664,1034.762017,50.1640518041977
1286.94441191868,1476.796277,504.665440771178,101.959719691564,338.838441413805,170.785964,1306.010313,44.8631851798027
4217.23541191868,2220.217532,2705.06275763931,183.113452187396,358.649519091697,532.450358,1687.767174,115.039450587734
3558.44941191868,2521.604527,57.9276707621029,98.1475778126046,756.894395642881,110.508564,2411.095963,8.03030385838429
4456.77141191867,2843.083989,1036.42888679698,167.93858213938,918.749630818273,261.202062,2581.881927,85.9464593631565
4425.37741191868,3003.82372,150.038978478298,296.700539285429,1084.64144805302,90.416099,2913.407621,24.5744816150636
4785.05941191868,3114.332285,423.851941964946,85.7497423897967,1167.57060722841,70.3236320000001,3044.008653,76.8234254002323
4949.94341191868,3496.089146,603.190046980266,119.844628230743,1537.073676,241.109597,3254.979549,36.0587692417762
1540.58955844006,341.571928,151.779539730411,39.0660791359119,284.657789477392,60.277399,281.294529,28.543477952328
298.416837519362,1647.582241,714.44291388405,55.1923099879959,271.338742026009,140.647264,1506.934977,97.4527081833862
500.232837519365,1838.460671,340.161337004607,94.5196783621207,137.525193556519,140.647264,1697.813407,34.1982641073278
1830.94583751936,2250.356232,1860.02025566933,169.476168344115,168.451110874292,331.525695,1918.830537,121.536995387157
3450.45683751936,2541.696994,1724.95067005919,167.9519814008,384.078314524842,251.15583,2290.541164,102.077240800839
2273.73883751936,2702.436725,1170.75132508871,233.197224277425,65.0944999026342,70.323633,2632.113092,219.015146947627
